uf,localidade,faixa_inicio,faixa_fim,situacao,tipo_faixa
RO,Costa Marques,76937-000,76939-999,Não codificada por logradouros,Total do município
RO,Cujubim,76864-000,76865-999,Não codificada por logradouros,Total do município
RO,Espigão D'Oeste,76974-000,76975-999,Não codificada por logradouros,Total do município
RO,Governador Jorge Teixeira,76898-000,76899-999,Não codificada por logradouros,Total do município
RO,Guajará-Mirim,76850-000,76856-999,Não codificada por logradouros,Total do município
RO,Itapuã do Oeste,76861-000,76861-999,Não codificada por logradouros,Total do município
RO,Jaru,76890-000,76897-999,Não codificada por logradouros,Total do município
RO,Ji-Paraná,76900-001,76915-999,Codificado por logradouros,Total do município
RO,Ji-Paraná,76900-001,76914-999,Codificada por logradouros,Exclusiva da sede urbana
RO,Machadinho D'Oeste,76868-000,76869-999,Não codificada por logradouros,Total do município
RO,Ministro Andreazza,76919-000,76919-999,Não codificada por logradouros,Total do município
RO,Mirante da Serra,76926-000,76927-999,Não codificada por logradouros,Total do município
RO,Monte Negro,76888-000,76888-999,Não codificada por logradouros,Total do município
RO,Nova Brasilândia D'Oeste,76958-000,76959-999,Não codificada por logradouros,Total do município
RO,Nova Mamoré,76857-000,76859-999,Não codificada por logradouros,Total do município
RO,Nova União,76924-000,76925-999,Não codificada por logradouros,Total do município
RO,Novo Horizonte do Oeste,76956-000,76957-999,Não codificada por logradouros,Total do município
RO,Ouro Preto do Oeste,76920-000,76922-999,Não codificada por logradouros,Total do município
RO,Parecis,76979-000,76979-999,Não codificada por logradouros,Total do município
RO,Pimenta Bueno,76970-000,76973-999,Não codificada por logradouros,Total do município
RO,Pimenteiras do Oeste,76999-000,76999-999,Não codificada por logradouros,Total do município
RO,Porto Velho,76800-001,76849-999,Codificado por logradouros,Total do município
RO,Porto Velho,76800-001,76834-999,Codificada por logradouros,Exclusiva da sede urbana
RO,Presidente Médici,76916-000,76918-999,Não codificada por logradouros,Total do município
RO,Primavera de Rondônia,76976-000,76976-999,Não codificada por logradouros,Total do município
RO,Rio Crespo,76863-000,76863-999,Não codificada por logradouros,Total do município
RO,Rolim de Moura,76940-000,76947-999,Não codificada por logradouros,Total do município
RO,Santa Luzia D'Oeste,76950-000,76951-999,Não codificada por logradouros,Total do município
RO,São Felipe D'Oeste,76977-000,76978-999,Não codificada por logradouros,Total do município
RO,São Francisco do Guaporé,76935-000,76936-999,Não codificada por logradouros,Total do município
RO,São Miguel do Guaporé,76932-000,76933-999,Não codificada por logradouros,Total do município
RO,Seringueiras,76934-000,76934-999,Não codificada por logradouros,Total do município
RO,Teixeirópolis,76928-000,76928-999,Não codificada por logradouros,Total do município
RO,Theobroma,76866-000,76866-999,Não codificada por logradouros,Total do município
RO,Urupá,76929-000,76929-999,Não codificada por logradouros,Total do município
RO,Vale do Anari,76867-000,76867-999,Não codificada por logradouros,Total do município
RO,Vale do Paraíso,76923-000,76923-999,Não codificada por logradouros,Total do município
RO,Vilhena,76980-001,76989-999,Codificado por logradouros,Total do município
RO,Vilhena,76980-001,76988-999,Codificada por logradouros,Exclusiva da sede urbana
RR,Alto Alegre,69350-000,69354-999,Não codificada por logradouros,Total do município
RR,Amajari,69343-000,69344-999,Não codificada por logradouros,Total do município
RR,Boa Vista,69300-001,69339-999,Codificado por logradouros,Total do município
RR,Boa Vista,69300-001,69339-999,Codificada por logradouros,Exclusiva da sede urbana
RR,Bonfim,69380-000,69389-999,Não codificada por logradouros,Total do município
RR,Cantá,69390-000,69399-999,Não codificada por logradouros,Total do município
RR,Caracaraí,69360-000,69369-999,Não codificada por logradouros,Total do município
RR,Caroebe,69378-000,69379-999,Não codificada por logradouros,Total do município
RR,Iracema,69348-000,69349-999,Não codificada por logradouros,Total do município
RR,Mucajaí,69340-000,69342-999,Não codificada por logradouros,Total do município
RR,Normandia,69355-000,69357-999,Não codificada por logradouros,Total do município
RR,Pacaraima,69345-000,69347-999,Não codificada por logradouros,Total do município
RR,Rorainópolis,69373-000,69374-999,Não codificada por logradouros,Total do município
RR,São João da Baliza,69375-000,69377-999,Não codificada por logradouros,Total do município
RR,São Luiz,69370-000,69372-999,Não codificada por logradouros,Total do município
RR,Uiramutã,69358-000,69359-999,Não codificada por logradouros,Total do município
RS,Aceguá,96445-000,96449-999,Não codificada por logradouros,Total do município
RS,Água Santa,99965-000,99969-999,Não codificada por logradouros,Total do município
RS,Agudo,96540-000,96544-999,Não codificada por logradouros,Total do município
RS,Ajuricaba,98750-000,98757-999,Não codificada por logradouros,Total do município
RS,Alecrim,98950-000,98954-999,Não codificada por logradouros,Total do município
RS,Alegrete,97540-001,97559-999,Codificado por logradouros,Total do município
RS,Alegrete,97540-001,97551-999,Codificada por logradouros,Exclusiva da sede urbana
RS,Alegria,98905-000,98909-999,Não codificada por logradouros,Total do município
RS,Almirante Tamandaré do Sul,99523-000,99524-999,Não codificada por logradouros,Total do município
RS,Alpestre,98480-000,98499-999,Não codificada por logradouros,Total do município
RS,Alto Alegre,99430-000,99434-999,Não codificada por logradouros,Total do município
RS,Alto Feliz,95773-000,95774-999,Não codificada por logradouros,Total do município
RS,Alvorada,94800-001,94899-999,Codificado por logradouros,Total do município
RS,Alvorada,94800-001,94889-999,Codificada por logradouros,Exclusiva da sede urbana
RS,Amaral Ferrador,96635-000,96639-999,Não codificada por logradouros,Total do município
RS,Ametista do Sul,98465-000,98469-999,Não codificada por logradouros,Total do município
RS,André da Rocha,95310-000,95314-999,Não codificada por logradouros,Total do município
RS,Anta Gorda,95980-000,95984-999,Não codificada por logradouros,Total do município
RS,Antônio Prado,95250-000,95254-999,Não codificada por logradouros,Total do município
RS,Arambaré,96178-000,96179-999,Não codificada por logradouros,Total do município
RS,Araricá,93880-000,93889-999,Não codificada por logradouros,Total do município
RS,Aratiba,99770-000,99789-999,Não codificada por logradouros,Total do município
RS,Arroio do Meio,95940-000,95944-999,Não codificada por logradouros,Total do município
RS,Arroio do Padre,96155-000,96159-999,Não codificada por logradouros,Total do município
RS,Arroio do Sal,95585-000,95587-999,Não codificada por logradouros,Total do município
RS,Arroio do Tigre,96950-000,96989-999,Não codificada por logradouros,Total do município
RS,Arroio dos Ratos,96740-000,96744-999,Não codificada por logradouros,Total do município
RS,Arroio Grande,96330-000,96359-999,Não codificada por logradouros,Total do município
RS,Arvorezinha,95995-000,95996-999,Não codificada por logradouros,Total do município
RS,Augusto Pestana,98740-000,98749-999,Não codificada por logradouros,Total do município
RS,Áurea,99835-000,99837-999,Não codificada por logradouros,Total do município
RS,Bagé,96400-001,96444-999,Codificado por logradouros,Total do município
RS,Bagé,96400-001,96429-999,Codificada por logradouros,Exclusiva da sede urbana
RS,Balneário Pinhal,95599-000,95599-999,Não codificada por logradouros,Total do município
RS,Barão,95730-000,95734-999,Não codificada por logradouros,Total do município
RS,Barão de Cotegipe,99740-000,99749-999,Não codificada por logradouros,Total do município
RS,Barão do Triunfo,96735-000,96739-999,Não codificada por logradouros,Total do município
RS,Barra do Guarita,98530-000,98534-999,Não codificada por logradouros,Total do município
RS,Barra do Quaraí,97538-000,97539-999,Não codificada por logradouros,Total do município
RS,Barra do Ribeiro,92870-000,92899-999,Não codificada por logradouros,Total do município
RS,Barra do Rio Azul,99795-000,99799-999,Não codificada por logradouros,Total do município
RS,Barra Funda,99585-000,99589-999,Não codificada por logradouros,Total do município
RS,Barracão,95370-000,95379-999,Não codificada por logradouros,Total do município
RS,Barros Cassal,99360-000,99369-999,Não codificada por logradouros,Total do município
RS,Benjamin Constant do Sul,99650-000,99654-999,Não codificada por logradouros,Total do município
RS,Bento Gonçalves,95700-001,95714-999,Codificado por logradouros,Total do município
RS,Bento Gonçalves,95700-001,95709-999,Codificada por logradouros,Exclusiva da sede urbana
RS,Boa Vista das Missões,98335-000,98337-999,Não codificada por logradouros,Total do município
RS,Boa Vista do Buricá,98918-000,98918-999,Não codificada por logradouros,Total do município
RS,Boa Vista do Cadeado,98118-000,98119-999,Não codificada por logradouros,Total do município
RS,Boa Vista do Incra,98120-000,98124-999,Não codificada por logradouros,Total do município
RS,Boa Vista do Sul,95727-000,95729-999,Não codificada por logradouros,Total do município
RS,Bom Jesus,95290-000,95299-999,Não codificada por logradouros,Total do município
RS,Bom Princípio,95765-000,95767-999,Não codificada por logradouros,Total do município
RS,Bom Progresso,98575-000,98579-999,Não codificada por logradouros,Total do município
RS,Bom Retiro do Sul,95870-000,95874-999,Não codificada por logradouros,Total do município
RS,Boqueirão do Leão,95920-000,95922-999,Não codificada por logradouros,Total do município
RS,Bossoroca,97850-000,97869-999,Não codificada por logradouros,Total do município
RS,Bozano,98733-000,98734-999,Não codificada por logradouros,Total do município
RS,Braga,98560-000,98569-999,Não codificada por logradouros,Total do município
RS,Brochier,95790-000,95792-999,Não codificada por logradouros,Total do município
RS,Butiá,96750-000,96754-999,Não codificada por logradouros,Total do município
RS,Caçapava do Sul,96570-000,96589-999,Não codificada por logradouros,Total do município
RS,Cacequi,97450-000,97499-999,Não codificada por logradouros,Total do município
RS,Cachoeira do Sul,96500-001,96529-999,Codificado por logradouros,Total do município
RS,Cachoeira do Sul,96500-001,96510-999,Codificada por logradouros,Exclusiva da sede urbana
RS,Cachoeirinha,94900-001,94999-999,Codificado por logradouros,Total do município
RS,Cachoeirinha,94900-001,94999-999,Codificada por logradouros,Exclusiva da sede urbana
RS,Cacique Doble,99860-000,99869-999,Não codificada por logradouros,Total do município
RS,Caibaté,97930-000,97934-999,Não codificada por logradouros,Total do município
RS,Caiçara,98440-000,98449-999,Não codificada por logradouros,Total do município
RS,Camaquã,96780-001,96799-999,Codificado por logradouros,Total do município
RS,Camaquã,96780-001,96792-999,Codificada por logradouros,Exclusiva da sede urbana
RS,Camargo,99165-000,99169-999,Não codificada por logradouros,Total do município
RS,Cambará do Sul,95480-000,95499-999,Não codificada por logradouros,Total do município
RS,Campestre da Serra,95255-000,95259-999,Não codificada por logradouros,Total do município
RS,Campina das Missões,98975-000,98979-999,Não codificada por logradouros,Total do município
RS,Campinas do Sul,99660-000,99664-999,Não codificada por logradouros,Total do município
RS,Campo Bom,93700-000,93799-999,Codificado por logradouros,Total do município
RS,Campo Bom,93700-001,93725-999,Codificada por logradouros,Exclusiva da sede urbana
RS,Campo Novo,98570-000,98574-999,Não codificada por logradouros,Total do município
RS,Campos Borges,99435-000,99439-999,Não codificada por logradouros,Total do município
RS,Candelária,96930-000,96949-999,Não codificada por logradouros,Total do município
RS,Cândido Godói,98970-000,98974-999,Não codificada por logradouros,Total do município
RS,Candiota,96495-000,96499-999,Não codificada por logradouros,Total do município
RS,Canela,95680-001,95689-999,Codificado por logradouros,Total do município
RS,Canela,95680-001,95689-999,Codificada por logradouros,Exclusiva da sede urbana
RS,Canguçu,96600-000,96609-999,Não codificada por logradouros,Total do município
RS,Canoas,92000-001,92479-999,Codificado por logradouros,Total do município
RS,Canoas,92000-001,92449-999,Codificada por logradouros,Exclusiva da sede urbana
RS,Canudos do Vale,95933-000,95934-999,Não codificada por logradouros,Total do município
RS,Capão Bonito do Sul,95308-000,95309-999,Não codificada por logradouros,Total do município
RS,Capão da Canoa,94690-001,94699-999,Codificado por logradouros,Total do município
RS,Capão da Canoa,94690-001,94699-999,Codificada por logradouros,Exclusiva da sede urbana
